x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
-0.117077,-0.413978,0,0,8.53153,28.3527,17.2787,57.359,24.5378,86.4675,
-0.116075,-0.408979,0,0,8.54532,28.3473,17.2519,57.3648,24.5108,86.4734,
-0.116074,-0.405979,0,0,8.67794,28.7384,17.3243,57.7725,24.5899,87.1055,
-0.115072,-0.400979,0,0,8.6953,28.7326,17.2816,57.7833,24.5022,87.1267,
-0.115072,-0.398979,0,0,8.70592,28.729,17.2525,57.7907,24.4434,87.1409,
-0.11407,-0.39498,0,0,8.72108,28.725,17.2084,57.803,24.355,87.1634,
-0.11407,-0.39398,0,0,8.73053,28.7219,17.1787,57.8107,24.2959,87.1778,
-0.114069,-0.39098,0,0,8.74336,28.7175,17.1331,57.8224,24.2066,87.1997,
-0.113067,-0.38698,0,0,8.751,28.716,17.1021,57.8315,24.1467,87.2154,
-0.112067,-0.384981,0,0,8.75851,28.7136,17.0712,57.8397,24.087,87.2302,
-0.112066,-0.383981,0,0,8.76987,28.71,17.025,57.8521,23.9978,87.2524,
-0.112066,-0.381981,0,0,8.77664,28.7079,16.9937,57.8604,23.9379,87.2674,
-0.112064,-0.377981,0,0,8.78474,28.7051,16.9451,57.8733,23.8469,87.29,
-0.111063,-0.373981,0,0,8.78857,28.7037,16.9116,57.8822,23.7854,87.3053,
-0.110062,-0.371982,0,0,8.79255,28.7034,16.8784,57.8922,23.7244,87.3217,
-0.111062,-0.371981,0,0,8.79598,28.7012,16.8448,57.9002,23.6631,87.3361,
-0.11006,-0.366982,0,0,8.79922,28.7009,16.793,57.9151,23.57,87.3605,
-0.110059,-0.363982,0,0,8.80056,28.7003,16.7579,57.9245,23.5076,87.3762,
-0.109058,-0.358982,0,0,8.80014,28.7,16.7035,57.9391,23.4128,87.4001,
-0.109057,-0.356983,0,0,8.79944,28.701,16.6671,57.95,23.3496,87.4171,
-0.108056,-0.352983,0,0,8.79739,28.7014,16.6296,57.9601,23.2857,87.4333,
-0.108055,-0.350983,0,0,8.79377,28.7021,16.5733,57.9754,23.1899,87.4576,
-0.107054,-0.347983,0,0,8.79055,28.7029,16.5352,57.9858,23.1257,87.4741,
-0.107054,-0.346983,0,0,8.78707,28.7048,16.497,57.9972,23.0615,87.4915,
-0.106053,-0.343984,0,0,8.78136,28.7064,16.4395,58.0132,22.9653,87.5163,
-0.106053,-0.342984,0,0,8.77755,28.7076,16.4013,58.0238,22.9013,87.5329,
-0.106052,-0.340984,0,0,8.77067,28.7098,16.3432,58.0401,22.8067,87.5697,
-0.105051,-0.336984,0,0,8.76536,28.7115,16.3041,58.0512,22.7408,87.5869,
-0.10405,-0.334984,0,0,8.75962,28.7124,16.2648,58.0613,22.675,87.6031,
-0.10505,-0.334984,0,0,8.75184,28.7153,16.2066,58.0781,22.5771,87.6289,
-0.103049,-0.329985,0,0,8.74546,28.7176,16.167,58.0896,22.5113,87.6464,
-0.103049,-0.330985,0,0,8.73635,28.7201,16.1083,58.1057,22.4134,87.6716,
-0.103049,-0.329985,0,0,8.73044,28.7215,16.0693,58.1162,22.3484,87.688,
-0.103048,-0.326985,0,0,8.76764,28.9997,16.0255,58.1085,22.2794,87.686,
-0.102047,-0.323985,0,0,8.70799,29.0175,16.0076,58.3427,22.1812,87.7126,
-0.102046,-0.321985,0,0,8.66817,29.0284,15.9436,58.3592,22.1159,87.7295,
-0.101046,-0.319986,0,0,8.60814,29.0446,15.8476,58.3837,22.0179,87.7543,
-0.101046,-0.319986,0,0,8.56814,29.0558,15.7836,58.4003,21.9527,87.7712,
-0.101046,-0.318986,0,0,8.52888,29.0669,15.7204,58.417,21.8882,87.7882,
-0.101045,-0.317986,0,0,8.46966,29.0843,15.6254,58.4426,21.7912,87.8142,
-0.100045,-0.315986,0,0,8.4297,29.0956,15.5617,58.4594,21.7262,87.8313,
-0.0990447,-0.315986,0,0,8.39076,29.106,15.4991,58.4752,21.6623,87.8473,
-0.0990455,-0.318986,0,0,8.33483,29.1223,15.4074,58.4997,21.5687,87.8723,
-0.0990458,-0.319986,0,0,8.2986,29.1314,15.3472,58.5144,21.5073,87.8872,
-0.0990461,-0.320986,0,0,8.2451,29.1466,15.2577,58.5378,21.4159,87.911,
-0.0980461,-0.320986,0,0,8.21034,29.1567,15.199,58.5534,21.3558,87.9269,
-0.0990467,-0.322986,0,0,8.17657,29.1656,15.1411,58.5679,21.2966,87.9417,
-0.0980464,-0.321986,0,0,8.12628,29.1797,15.0547,58.5903,21.2083,87.9645,
-0.0980467,-0.322986,0,0,8.09326,29.1887,14.9976,58.6049,21.1499,87.9793,
-0.097047,-0.323986,0,0,8.06148,29.1977,14.9417,58.6194,21.0927,87.9941,
-0.0980478,-0.326986,0,0,8.01587,29.2104,14.8595,58.6404,21.0086,88.0155,
-0.0970472,-0.324986,0,0,7.98577,29.2183,14.8051,58.6539,20.9529,88.0293,
-0.0970478,-0.326986,0,0,7.94166,29.23,14.7245,58.674,20.8703,88.0498,
-0.0960478,-0.326986,0,0,7.91356,29.2377,14.672,58.6874,20.8165,88.0634,
-0.0960487,-0.329986,0,0,7.88671,29.2453,14.6206,58.7006,20.7638,88.077,
-0.0960496,-0.332986,0,0,7.84873,29.2555,14.5455,58.7194,20.6868,88.0961,
-0.0960499,-0.333986,0,0,7.82478,29.2619,14.4967,58.7315,20.6367,88.1085,
-0.0960502,-0.334986,0,0,7.80108,29.2683,14.4481,58.7435,20.5868,88.1208,
-0.0960504,-0.335986,0,0,7.766,29.2772,14.3757,58.7611,20.5123,88.1388,
-0.0950504,-0.335986,0,0,7.74377,29.2835,14.3285,58.7731,20.4637,88.1511,
-0.096051,-0.337985,0,0,7.72253,29.2887,14.2821,58.7841,20.4161,88.1623,
-0.0950504,-0.335986,0,0,7.69014,29.2976,14.2122,58.8016,20.3441,88.1803,
-0.0950507,-0.336986,0,0,7.6694,29.3028,14.1664,58.8126,20.297,88.1916,
-0.095051,-0.337986,0,0,7.64891,29.308,14.1232,58.8351,20.2501,88.2028,
-0.0950513,-0.338986,0,0,7.61877,29.3157,14.0533,58.8519,20.1802,88.2196,
-0.0940513,-0.338986,0,0,7.59974,29.3209,14.0078,58.8632,20.1642,88.5019,
-0.0940519,-0.340986,0,0,7.57307,29.3274,13.9412,58.8788,20.0504,88.5263,
-0.0930516,-0.339986,0,0,7.55651,29.3315,13.898,58.889,19.9758,88.5423,
-0.0930519,-0.340986,0,0,7.54123,29.3346,13.8561,58.8982,19.9025,88.5573,
-0.0930519,-0.340986,0,0,7.51828,29.3402,13.7932,58.9129,19.7925,88.5807,
-0.0920513,-0.338986,0,0,7.43431,29.0649,13.6936,58.6412,19.6744,88.3124,
-0.0920513,-0.338986,0,0,7.42005,29.0681,13.6529,58.6504,19.6024,88.3275,
-0.0920507,-0.336986,0,0,7.41926,29.2952,13.5919,58.6654,19.4947,88.3511,
-0.0910495,-0.332986,0,0,7.37936,29.3044,13.5507,58.6749,19.4226,88.3663,
-0.0910489,-0.330987,0,0,7.33966,29.3137,13.5096,58.6845,19.351,88.3815,
-0.090048,-0.327987,0,0,7.27975,29.3279,13.4477,58.699,19.2436,88.4045,
-0.0890474,-0.325987,0,0,7.24099,29.3374,13.4076,58.7088,19.1734,88.4199,
-0.0880474,-0.325987,0,0,7.20304,29.3459,13.3683,58.7176,19.1041,88.4342,
-0.089048,-0.327987,0,0,7.16616,29.3553,13.3302,58.7273,19.0356,88.4495,
-0.0880474,-0.325987,0,0,7.11041,29.3687,13.2725,58.741,18.9329,88.4716,
-0.0870468,-0.323987,0,0,7.07441,29.3763,13.2351,58.749,18.8657,88.485,
-0.0860471,-0.324988,0,0,7.03987,29.3849,13.1993,58.7578,18.7999,88.4994,
-0.0860483,-0.328987,0,0,6.99043,29.3961,13.148,58.7694,18.7034,88.5194,
-0.0850485,-0.329987,0,0,6.95953,29.4035,13.1158,58.7771,18.6409,88.5327,
-0.0860494,-0.332987,0,0,6.91556,29.4134,13.0698,58.7874,18.5492,88.5515,
-0.0840485,-0.329988,0,0,6.88661,29.4208,13.0395,58.7951,18.4885,88.5648,
-0.0840491,-0.331988,0,0,6.85954,29.4272,13.0112,58.8017,18.4298,88.577,
-0.0830491,-0.331988,0,0,6.83346,29.4325,12.9838,58.8073,18.3719,88.5883,
-0.0840503,-0.335987,0,0,6.79673,29.4413,12.9451,58.8165,18.2872,88.606,
-0.0820494,-0.332988,0,0,6.77281,29.4476,12.9198,58.8231,18.2313,88.6183,
-0.0820503,-0.335988,0,0,6.73907,29.4544,12.8841,58.8303,18.1496,88.634,
-0.0810503,-0.335988,0,0,6.71842,29.4596,12.8621,58.8358,18.0968,88.6451,
-0.0810506,-0.336988,0,0,6.69941,29.4637,12.8418,58.8402,18.0456,88.6552,
-0.0810506,-0.336988,0,0,6.68017,29.4678,12.8212,58.8446,17.9942,88.6654,
-0.0800503,-0.335988,0,0,6.65238,29.4736,12.7914,58.8508,17.9183,88.6801,
-0.0800503,-0.335988,0,0,6.63473,29.4778,12.7725,58.8553,17.8685,88.6903,
-0.07905,-0.334988,0,0,6.60932,29.4837,12.745,58.8616,17.7951,88.7051,
-0.07805,-0.334988,0,0,6.59406,29.4869,12.7284,58.8651,17.7479,88.7143,
-0.0780509,-0.337988,0,0,6.57335,29.4916,12.7058,58.8702,17.6789,88.728,
-0.0780506,-0.336988,0,0,6.5601,29.4948,12.6912,58.8736,17.6335,88.7371,
-0.07805,-0.334988,0,0,6.54661,29.497,12.6763,58.8762,17.588,88.7453,
-0.0770494,-0.332989,0,0,6.52704,29.513,12.6538,58.8807,17.52,88.7583,
-0.0770491,-0.331989,0,0,6.51301,29.5167,12.6848,59.1525,17.4364,88.548,
-0.0760482,-0.328989,0,0,6.49852,29.5195,12.6403,59.1609,17.4165,88.5519,
-0.077049,-0.331989,0,0,6.47752,29.524,12.5739,59.1739,17.3874,88.5581,
-0.0770488,-0.330989,0,0,6.46287,29.5268,12.5291,59.1822,17.3674,88.5619,
-0.0760487,-0.330989,0,0,6.44845,29.5305,12.4844,59.1915,17.3475,88.5668,
-0.0760505,-0.336989,0,0,6.42934,29.5337,12.4194,59.2032,17.3204,88.5717,
-0.077052,-0.341988,0,0,6.41867,29.5359,12.3775,59.2112,17.3042,88.575,
-0.0780526,-0.343988,0,0,6.40758,29.5381,12.3351,59.2192,17.2876,88.5783,
-0.0780523,-0.342988,0,0,6.34637,29.3334,12.2363,59.0214,17.2196,88.3749,
-0.0780523,-0.342988,0,0,6.33404,29.3366,12.1927,59.0304,17.2017,88.3793,
-0.0780529,-0.344988,0,0,6.32194,29.3387,12.1492,59.0384,17.184,88.3826,
-0.0790535,-0.346988,0,0,6.30473,29.3423,12.0845,59.0507,17.1584,88.3878,
-0.0780532,-0.345988,0,0,6.29241,29.3444,12.0406,59.0587,17.1404,88.3911,
-0.0780545,-0.349988,0,0,6.28199,29.3472,11.9982,59.0674,17.1243,88.3951,
-0.0790563,-0.355987,0,0,6.26793,29.3502,11.9356,59.0794,17.1017,88.3999,
-0.080057,-0.357987,0,0,6.25854,29.3518,11.8936,59.087,17.0866,88.4026,
-0.0790567,-0.356987,0,0,6.24892,29.3544,11.8514,59.0957,17.0711,88.4064,
-0.0800579,-0.360987,0,0,6.2355,29.357,11.7886,59.1074,17.0489,88.4108,
-0.0810586,-0.362987,0,0,6.22596,29.3584,11.746,59.1149,17.0335,88.4134,
-0.0810582,-0.361987,0,0,6.21068,29.362,11.6813,59.1277,17.0094,88.4189,
-0.0810582,-0.361987,0,0,6.20011,29.3644,11.6376,59.1362,16.9929,88.4224,
-0.0810585,-0.362987,0,0,6.18996,29.3668,11.5944,59.1447,16.9768,88.426,
-0.0810595,-0.365987,0,0,6.17497,29.3691,11.5295,59.1563,16.953,88.4302,
-0.0820608,-0.369987,0,0,6.16572,29.3712,11.4865,59.1646,16.9378,88.4334,
-0.0820608,-0.369987,0,0,6.15196,29.3742,11.4221,59.177,16.915,88.4383,
-0.0820618,-0.372986,0,0,6.14272,29.3762,11.3789,59.1852,16.8997,88.4415,
-0.0820628,-0.375986,0,0,6.13068,29.3788,11.3154,59.1974,16.8786,88.446,
-0.0840645,-0.380986,0,0,6.12313,29.3804,11.2731,59.2054,16.8649,88.4488,
-0.0830634,-0.377986,0,0,6.11425,29.3821,11.2297,59.2135,16.8498,88.4518,
-0.0840645,-0.380986,0,0,6.10147,29.3854,11.1648,59.2265,16.8278,88.457,
-0.0850648,-0.381986,0,0,6.09208,29.387,11.1206,59.2345,16.8122,88.4598,
-0.0840641,-0.379986,0,0,6.08183,29.3886,11.0756,59.2425,16.7957,88.4628,
-0.0850655,-0.383986,0,0,6.07249,29.391,11.0313,59.2514,16.7802,88.4664,
-0.0850658,-0.384985,0,0,6.05773,29.3941,10.9639,59.2643,16.756,88.4715,
-0.0850665,-0.386985,0,0,6.0488,29.3964,10.9196,59.2731,16.7408,88.4751,
-0.0860678,-0.390985,0,0,6.08387,29.666,10.8373,59.0611,16.7259,88.4775,
-0.0860678,-0.390985,0,0,6.01696,29.6796,10.8144,59.0667,16.703,88.4831,
-0.0860678,-0.390985,0,0,5.9726,29.6873,10.7993,59.0692,16.6879,88.4856,
-0.0860678,-0.390985,0,0,5.90622,29.7,10.7768,59.0739,16.6643,88.4276,
-0.0860682,-0.391985,0,0,5.86203,29.7087,10.7619,59.0773,16.6575,88.4293,
-0.0850682,-0.391985,0,0,5.81882,29.7165,10.748,59.0798,16.6517,88.4301,
-0.0860703,-0.397985,0,0,5.75431,29.717,10.7277,59.0723,16.6436,88.4202,
-0.0850702,-0.397985,0,0,5.71303,29.7246,10.7161,59.0745,16.6402,88.4207,
-0.086072,-0.402985,0,0,5.67324,29.7321,10.7065,59.0765,16.6389,88.421,
-0.0850727,-0.404985,0,0,5.61431,29.7422,10.6927,59.0786,16.6376,88.4205,
-0.0860742,-0.408984,0,0,5.57658,29.7495,10.6856,59.0803,16.6389,88.4205,
-0.0860742,-0.408984,0,0,5.53864,29.7569,10.6781,59.0821,16.6399,88.4206,
-0.0860749,-0.410984,0,0,5.48258,29.7668,10.6679,59.0838,16.6423,88.4196,
-0.0850749,-0.410985,0,0,5.44628,29.7741,10.6623,59.0855,16.6451,88.4196,
-0.0850774,-0.417984,0,0,5.39464,29.7838,10.6573,59.0867,16.653,88.4182,
-0.0850793,-0.422984,0,0,5.36191,29.7897,10.6561,59.087,16.6605,88.4167,
-0.0850812,-0.427984,0,0,5.33063,29.7946,10.6567,59.0861,16.6699,88.414,
-0.0850831,-0.432984,0,0,5.30109,29.8003,10.6594,59.086,16.6816,88.412,
-0.0850858,-0.439983,0,0,5.2595,29.8072,10.6668,59.084,16.7025,88.4072,
-0.0850877,-0.444983,0,0,5.23364,29.8116,10.674,59.0824,16.7189,88.4038,
-0.0850901,-0.450983,0,0,5.19761,29.818,10.6882,59.0798,16.747,88.3983,
-0.0850921,-0.455983,0,0,5.1751,29.8212,10.6995,59.0768,16.7677,88.3934,
-0.0850941,-0.460983,0,0,5.15434,29.8252,10.713,59.0746,16.7907,88.3892,
-0.085097,-0.467982,0,0,5.12583,29.829,10.7365,59.069,16.8285,88.3807,
-0.0850991,-0.472982,0,0,5.1089,29.8317,10.7547,59.0654,16.8565,88.375,
-0.086102,-0.479982,0,0,5.08529,29.8351,10.7844,59.0591,16.9009,88.3657,
-0.086102,-0.479982,0,0,5.06953,29.8376,10.8043,59.0552,16.9306,88.3598,
-0.086102,-0.479982,0,0,5.05393,29.8401,10.8243,59.0512,16.9604,88.3538,
-0.0851037,-0.483982,0,0,5.03187,29.8434,10.8559,59.0448,17.0068,88.3443,
-0.0861067,-0.490981,0,0,4.99013,29.6233,10.88,59.0394,17.041,88.3369,
-0.0851076,-0.492981,0,0,5.01488,29.6179,10.9048,59.034,16.9371,87.5744,
-0.086112,-0.502981,0,0,5.05648,29.6092,10.941,58.9635,17.1818,87.5102,
-0.0891187,-0.51798,0,0,5.0854,29.6028,10.9807,58.9549,17.3505,87.4657,
-0.0891215,-0.523979,0,0,5.11475,29.5971,11.0208,58.947,17.5211,87.4215,
-0.0911281,-0.537978,0,0,5.16238,29.5874,11.085,58.9338,17.7861,87.3524,
-0.0941348,-0.551977,0,0,5.14397,29.3267,11.0755,58.6713,17.8822,87.0604,
-0.0951358,-0.553977,0,0,5.17562,29.3208,11.1185,58.6631,18.0634,87.0138,
-0.0961382,-0.558976,0,0,5.22147,29.3127,11.1815,58.6515,18.3354,86.9439,
-0.0981437,-0.569975,0,0,5.25252,29.3062,11.2244,58.6426,18.5205,86.8954,
-0.100147,-0.576974,0,0,5.28346,29.3004,11.2672,58.6344,18.7073,86.847,
-0.101149,-0.579974,0,0,5.32742,29.2921,11.329,58.6223,18.9863,86.7745,
-0.103154,-0.589973,0,0,5.35669,29.2868,11.3705,58.6145,19.1751,86.7256,
-0.104156,-0.594973,0,0,5.39971,29.2785,11.4318,58.6025,19.4594,86.6515,
-0.106163,-0.606972,0,0,5.42867,29.2725,11.4734,58.5939,19.6524,86.6007,
-0.108167,-0.613971,0,0,5.45771,29.2672,11.5151,58.586,19.8476,86.5501,
-0.109168,-0.61597,0,0,5.49882,29.2597,11.5752,58.5745,20.1388,86.4742,
-0.111172,-0.623969,0,0,5.52599,29.254,11.6152,58.5662,20.3348,86.4224,
-0.113174,-0.627969,0,0,5.55187,29.2491,11.654,58.5587,20.5307,86.3711,
-0.114173,-0.625968,0,0,5.5866,29.2419,11.708,58.5475,20.8199,86.2944,
-0.115176,-0.631968,0,0,5.60788,29.2379,11.7423,58.5408,21.0122,86.2437,
-0.117179,-0.635967,0,0,5.63857,29.2311,11.7927,58.53,21.3015,86.1663,
-0.118181,-0.640967,0,0,5.65776,29.2277,11.8251,58.5239,21.4943,86.1155,
-0.119184,-0.645966,0,0,5.67691,29.2232,11.8112,57.7358,21.6884,86.0631,
-0.119184,-0.644966,0,0,5.71137,29.1536,12.1012,57.6589,21.9784,85.9863,
-0.120184,-0.645966,0,0,5.74251,29.1463,12.2938,57.6066,22.171,85.934,
-0.120182,-0.642966,0,0,5.77258,29.1401,12.4847,57.5557,22.3841,85.984,
-0.120181,-0.639966,0,0,5.81583,29.1311,12.768,57.4797,22.6357,85.9188,
-0.12018,-0.638966,0,0,5.84407,29.1252,12.956,57.4293,22.8025,85.8755,
-0.12018,-0.637966,0,0,5.88491,29.1163,13.2361,57.3537,23.0509,85.8107,
-0.12018,-0.638966,0,0,1.99835,29.9361,9.64612,58.6202,19.4177,87.0194,
-0.0942568,-0.762968,0,0,2.10247,29.9178,9.92418,58.5534,19.6745,86.9598,
-0.0964807,-1.04396,0,0,2.45601,30.0828,10.6616,58.6114,20.3652,87.0337,
-0.102598,-1.16395,0,0,2.72657,30.0283,11.2153,58.4779,20.8831,86.9123,
-0.105649,-1.21294,0,0,3.01472,29.9712,11.8003,58.338,21.4295,86.7855,
-0.108669,-1.23194,0,0,3.30739,29.9121,12.396,58.1944,21.9853,86.6554,
-0.110648,-1.21194,0,0,3.73484,29.8258,13.2749,57.9822,22.8043,86.4635,
-0.114645,-1.20994,0,0,3.9659,29.519,13.8502,57.844,23.3398,86.3388,
-0.116591,-1.15794,0,0,4.78464,29.3202,14.6683,57.6453,24.0995,86.1599,
-0.119571,-1.13794,0,0,5.30491,29.1934,15.1859,57.5555,24.5818,86.0461,
-0.12254,-1.10694,0,0,5.80064,29.072,15.6446,57.4466,25.0402,85.9374,
-0.124475,-1.03794,0,0,6.48532,28.9039,16.2762,57.2965,25.6696,85.7903,
-0.126443,-1.00294,0,0,6.90525,28.8001,16.6625,57.2041,26.0535,85.6986,
-0.127386,-0.935948,0,0,7.47933,28.6563,17.1885,57.0766,26.5759,85.5723,
-0.12836,-0.903949,0,0,7.8295,28.5685,17.5083,56.9991,26.8935,85.4955,
-0.130335,-0.87195,0,0,8.15695,28.4861,17.8063,56.9268,27.1895,85.4239,
-0.130291,-0.812953,0,0,8.59814,28.3734,18.2057,56.8282,27.5857,85.3264,
-0.131271,-0.784955,0,0,8.86508,28.3039,18.4461,56.7677,27.8242,85.2665,
-0.132252,-0.755956,0,0,9.11193,28.2396,18.6674,56.7121,28.0437,85.2115,
-0.132231,-0.724958,0,0,9.33737,28.1798,18.8683,56.6606,28.2427,85.1606,
-0.132205,-0.68196,0,0,9.64119,28.0984,19.137,56.5911,28.5088,85.0919,
-0.132191,-0.658962,0,0,9.82296,28.0488,19.2964,56.5491,28.6666,85.0504,
-0.13218,-0.638963,0,0,9.99853,28.0242,19.4499,56.532,28.8186,85.0338,
-0.133163,-0.607964,0,0,10.2255,27.9605,19.6456,56.4788,29.0121,84.9814,
-0.133152,-0.586966,0,0,10.3589,27.9229,19.759,56.4481,29.1241,84.9511,
-0.133141,-0.566967,0,0,10.4709,27.9263,19.8597,56.4193,29.2234,84.9228,
-0.133127,-0.537969,0,0,10.6007,27.8887,19.9891,56.3818,29.3509,84.886,
-0.133119,-0.51997,0,0,10.6736,27.8666,20.0617,56.3598,29.4222,84.8643,
-0.132108,-0.494971,0,0,10.7638,27.8376,20.1512,56.3334,29.5104,84.8361,
-0.132102,-0.480972,0,0,10.8136,27.8213,20.1998,56.3174,29.5589,84.8202,
-0.131093,-0.459974,0,0,10.8734,27.7996,20.258,56.2962,29.6167,84.7991,
-0.131089,-0.449974,0,0,10.905,27.7865,20.2885,56.2835,29.6471,84.7864,
-0.130084,-0.437975,0,0,10.9306,27.7756,20.3131,56.2729,29.6711,84.9672,
-0.130079,-0.422976,0,0,10.9595,27.7616,20.3405,56.2594,29.5797,84.9868,
-0.128074,-0.409977,0,0,11.0382,27.9568,20.4181,56.455,29.5618,85.2089,
-0.128069,-0.396978,0,0,11.05,27.9525,20.4285,56.4511,29.46,85.2363,
-0.127065,-0.385978,0,0,11.0518,27.9517,20.4293,56.4506,29.3883,85.2559,
-0.126061,-0.371979,0,0,11.0464,27.9541,20.4227,56.4535,29.276,85.2881,
-0.125058,-0.36198,0,0,11.0375,27.9566,20.4129,56.4563,29.1979,85.3099,
-0.123055,-0.352981,0,0,11.0259,27.9611,20.4005,56.461,29.1188,85.3332,
-0.122052,-0.344982,0,0,11.0037,27.9678,20.3772,56.4681,28.9975,85.3675,
-0.12105,-0.338982,0,0,10.9871,27.9737,20.3598,56.4742,28.9161,85.3914,
-0.120049,-0.332982,0,0,10.9691,27.9801,20.341,56.4809,28.8342,85.4157,
-0.119047,-0.325983,0,0,10.9388,27.9907,20.3096,56.4919,28.71,85.4524,
-0.117045,-0.319984,0,0,10.917,27.9975,20.2871,56.4989,28.6269,85.4763,
-0.116044,-0.315984,0,0,10.8954,28.0056,20.2647,56.5073,28.5445,85.5014,
-0.116043,-0.311984,0,0,10.8729,28.0132,20.2416,56.5151,28.4621,85.5256,
-0.114041,-0.305985,0,0,10.8366,28.026,20.2043,56.5282,28.3377,85.563,
-0.11304,-0.302985,0,0,10.8126,28.0337,20.1796,56.5361,28.2556,85.5868,
-0.112039,-0.297985,0,0,10.7764,28.0466,20.1425,56.5493,28.1333,85.6237,
-0.111038,-0.293986,0,0,10.7511,28.0551,20.1165,56.558,28.0515,85.648,
-0.110037,-0.289986,0,0,10.7252,28.0639,20.09,56.5671,27.9698,85.6724,
-0.108036,-0.285986,0,0,10.6863,28.0769,20.0501,56.5804,27.8484,85.7083,
-0.108036,-0.284987,0,0,10.6617,28.0864,20.0249,56.5901,27.7692,85.733,
-0.106035,-0.280987,0,0,10.6363,28.0943,19.9989,56.5982,27.6898,85.7559,
-0.105034,-0.279987,0,0,10.6123,28.1033,19.9743,56.6074,27.6122,85.7799,
-0.104034,-0.276987,0,0,10.5735,28.1024,19.9346,56.6067,27.4946,85.8009,
-0.104033,-0.274987,0,0,10.5501,28.1099,19.9106,56.6145,27.4185,85.8231,
-0.103032,-0.270988,0,0,10.5261,28.1189,19.886,56.6237,27.3425,85.8466,
-0.102031,-0.265988,0,0,10.4891,28.1311,19.8481,56.6361,27.2287,85.8802,
-0.10003,-0.260989,0,0,10.4635,28.1391,19.822,56.6444,27.153,85.9022,
-0.0990291,-0.257989,0,0,10.4384,28.1474,19.7963,56.6528,27.0782,85.9243,
-0.0980287,-0.255989,0,0,10.4011,28.1593,19.7582,56.6649,26.9672,85.9567,
-0.0970282,-0.253989,0,0,10.377,28.1692,19.7332,56.673,26.894,85.978,
-0.0960278,-0.251989,0,0,10.3527,28.1774,19.7088,56.6812,26.8219,85.9995,
-0.0950274,-0.24999,0,0,10.3174,28.1895,19.6735,56.6933,26.7155,86.0314,
-0.0940267,-0.24699,0,0,10.294,28.1972,19.6501,56.701,26.6452,86.0521,
-0.0930263,-0.24499,0,0,10.2707,28.2042,19.6267,56.708,26.5755,86.072,
-0.0920258,-0.24299,0,0,10.2372,28.2154,19.5933,56.7192,26.4729,86.1024,
-0.0900252,-0.239991,0,0,10.2161,28.2229,19.5721,56.7267,26.4062,86.1226,
-0.0900252,-0.239991,0,0,10.1958,28.2294,19.5517,56.7332,26.3404,86.1417,
-0.0890248,-0.237991,0,0,10.1758,28.2361,19.5318,56.7399,26.2754,86.1609,
-0.0880246,-0.236991,0,0,10.1472,28.2455,19.4861,56.9452,26.1798,86.1889,
-0.0870242,-0.234991,0,0,10.1293,28.2515,19.4238,56.9636,26.1174,86.2074,
-0.0870239,-0.233991,0,0,10.1116,28.2577,19.3619,56.9821,26.0554,86.2258,
-0.0850231,-0.229991,0,0,10.085,28.2661,19.2699,57.0086,25.9634,86.2524,
-0.0840231,-0.229992,0,0,10.0685,28.2717,19.21,57.0263,25.9035,86.27,
-0.0840231,-0.229992,0,0,10.0529,28.2763,19.151,57.043,25.8445,86.2867,
-0.0830227,-0.227992,0,0,10.0381,28.2812,19.0931,57.0598,25.7866,86.3035,
-0.0820225,-0.226992,0,0,10.0165,28.2881,19.0074,57.0846,25.7008,86.3284,
-0.0810223,-0.225992,0,0,10.0034,28.2932,18.9516,57.1015,25.6517,86.4126,
-0.0810221,-0.224992,0,0,9.98496,28.2984,18.8695,57.1245,25.546,86.4405,
-0.0800215,-0.221992,0,0,9.97207,28.3029,18.8147,57.1406,25.4755,86.46,
-0.0790211,-0.219992,0,0,9.95964,28.3077,18.7608,57.1569,25.4062,86.4795,
-0.0790208,-0.217992,0,0,9.94098,28.3131,18.6805,57.1794,25.303,86.5069,
-0.0780198,-0.212993,0,0,9.92746,28.3175,18.6266,57.195,25.2341,86.5257,
-0.0770193,-0.209993,0,0,9.906,28.3251,18.5458,57.2192,25.1311,86.5545,
-0.0750187,-0.206993,0,0,9.89183,28.3293,18.4926,57.2342,25.0634,86.5726,
-0.0750187,-0.206993,0,0,9.87901,28.3333,18.4407,57.2491,24.997,86.5906,
-0.0740184,-0.204993,0,0,9.86056,28.3398,18.3643,57.2717,24.899,86.6177,
-0.073018,-0.202994,0,0,9.84891,28.3433,18.3144,57.2858,24.8348,86.6349,
-0.0730176,-0.200994,0,0,9.83732,28.347,18.2648,57.3001,24.7711,86.6521,
-0.0710171,-0.197994,0,0,9.81901,28.3536,18.1904,57.3222,24.6759,86.6787,
-0.0710171,-0.197994,0,0,9.80795,28.3566,18.1421,57.3356,24.6137,86.695,
-0.0700166,-0.194994,0,0,9.79761,28.3609,18.0948,57.3502,24.5526,86.7125,
-0.0700163,-0.192994,0,0,9.78672,28.3645,18.0474,57.3639,24.4917,86.729,
-0.0690158,-0.189994,0,0,9.7693,28.3703,17.9763,57.3847,24.4005,86.754,
-0.0680153,-0.186994,0,0,9.75704,28.3735,17.9287,57.3977,24.3398,86.7698,
-0.0680149,-0.184995,0,0,9.74485,28.3779,17.8816,57.4118,24.2796,86.7867,
-0.0670145,-0.181995,0,0,9.72533,28.3841,17.8106,57.4322,24.1895,86.8112,
-0.066014,-0.178995,0,0,9.71207,28.3881,17.7635,57.4457,24.1298,86.8273,
