time_step,RV_id,RV_s,RV_d,RV_speed,HV_s,HV_d,HV_speed,ref_vel,RV_in_HV_lane,RV_in_L0_zone,RV_in_L1_zone,RV_in_L2_zone,lane,state
24,8,294.115,6.01074,16.9782,126.537,6.16692,1.56329,5.152,0,1,0,1,1,1
24,9,265.423,9.98642,19.8063,126.537,6.16692,1.56329,5.152,0,1,0,1,1,1
24,10,6657.74,-277.616,0,126.537,6.16692,1.56329,5.152,0,1,0,1,1,1
24,11,6653.45,-280.895,0,126.537,6.16692,1.56329,5.152,0,1,0,1,1,1
25,0,72.1787,6.07401,15.3921,126.681,6.1672,1.79539,5.376,0,0,0,0,1,1
25,1,313.8,6.03362,16.3297,126.681,6.1672,1.79539,5.376,0,0,0,0,1,1
25,2,107.046,9.98568,23.564,126.681,6.1672,1.79539,5.376,0,0,0,1,1,1
25,3,313.114,10.0346,18.7667,126.681,6.1672,1.79539,5.376,0,0,0,1,1,1
25,4,309.225,2.04424,20.1819,126.681,6.1672,1.79539,5.376,0,0,0,1,1,1
25,5,65.5491,2.107,21.0327,126.681,6.1672,1.79539,5.376,0,0,0,1,1,1
25,6,99.7303,5.9847,23.9397,126.681,6.1672,1.79539,5.376,0,0,0,1,1,1
25,7,86.1068,1.99451,22.7545,126.681,6.1672,1.79539,5.376,0,1,0,1,1,1
25,8,294.916,6.01357,16.7589,126.681,6.1672,1.79539,5.376,0,1,0,1,1,1
25,9,266.335,9.98278,19.5269,126.681,6.1672,1.79539,5.376,0,1,0,1,1,1
25,10,6657.74,-277.616,0,126.681,6.1672,1.79539,5.376,0,1,0,1,1,1
25,11,6653.45,-280.895,0,126.681,6.1672,1.79539,5.376,0,1,0,1,1,1
26,0,72.3932,6.07032,15.1125,126.781,6.16765,2.01384,5.6,0,0,0,0,1,1
26,1,314.419,6.04575,16.2946,126.781,6.16765,2.01384,5.6,0,0,0,0,1,1
26,2,107.928,9.98627,23.5018,126.781,6.16765,2.01384,5.6,0,0,0,1,1,1
26,3,313.815,10.0386,18.7167,126.781,6.16765,2.01384,5.6,0,0,0,1,1,1
26,4,309.967,2.04497,20.1155,126.781,6.16765,2.01384,5.6,0,0,0,1,1,1
26,5,65.9971,2.10947,20.6279,126.781,6.16765,2.01384,5.6,0,0,0,1,1,1
26,6,100.421,5.9844,23.8622,126.781,6.16765,2.01384,5.6,0,0,0,1,1,1
26,7,86.8867,1.99284,22.6223,126.781,6.16765,2.01384,5.6,0,1,0,1,1,1
26,8,295.527,6.0175,16.6985,126.781,6.16765,2.01384,5.6,0,1,0,1,1,1
26,9,267.043,9.97771,19.4527,126.781,6.16765,2.01384,5.6,0,1,0,1,1,1
26,10,53.019,10.0132,22.4419,126.781,6.16765,2.01384,5.6,0,1,0,1,1,1
26,11,53.6118,2.01387,22.952,126.781,6.16765,2.01384,5.6,0,1,0,1,1,1
27,0,73.4463,6.06605,15.2527,126.937,6.16815,2.23912,5.824,0,0,0,0,1,1
27,1,315.363,6.06464,16.2609,126.937,6.16815,2.23912,5.824,0,0,0,0,1,1
27,2,109.279,9.98663,23.4418,126.937,6.16815,2.23912,5.824,0,0,0,1,1,1
27,3,314.892,10.0488,18.6688,126.937,6.16815,2.23912,5.824,0,0,0,1,1,1
27,4,311.111,2.04524,20.0513,126.937,6.16815,2.23912,5.824,0,0,0,1,1,1
27,5,66.6501,2.1105,20.0312,126.937,6.16815,2.23912,5.824,0,0,0,1,1,1
27,6,101.797,5.98438,23.7874,126.937,6.16815,2.23912,5.824,0,0,0,1,1,1
27,7,88.1527,1.9913,22.5292,126.937,6.16815,2.23912,5.824,0,1,0,1,1,1
27,8,296.463,6.0212,16.631,126.937,6.16815,2.23912,5.824,0,1,0,1,1,1
27,9,268.133,9.97315,19.3736,126.937,6.16815,2.23912,5.824,0,1,0,1,1,1
27,10,53.8093,10.0264,21.8725,126.937,6.16815,2.23912,5.824,0,1,0,1,1,1
27,11,54.4836,2.02738,22.4359,126.937,6.16815,2.23912,5.824,0,1,0,1,1,1
28,0,74.4501,6.06206,15.3974,127.099,6.16871,2.45757,6.048,0,0,0,0,1,1
28,1,316.307,6.09086,16.2285,127.099,6.16871,2.45757,6.048,0,0,0,0,1,1
28,2,110.629,9.987,23.3839,127.099,6.16871,2.45757,6.048,0,0,0,1,1,1
28,3,315.966,10.0663,18.6229,127.099,6.16871,2.45757,6.048,0,0,0,1,1,1
28,4,312.253,2.04489,19.9892,127.099,6.16871,2.45757,6.048,0,0,0,1,1,1
28,5,67.3856,2.11045,19.5614,127.099,6.16871,2.45757,6.048,0,0,0,1,1,1
28,6,103.074,5.98446,23.7151,127.099,6.16871,2.45757,6.048,0,0,0,1,1,1
28,7,89.4158,1.99003,22.4386,127.099,6.16871,2.45757,6.048,0,1,0,1,1,1
28,8,297.397,6.02453,16.5655,127.099,6.16871,2.45757,6.048,0,1,0,1,1,1
28,9,269.22,9.96868,19.2967,127.099,6.16871,2.45757,6.048,0,1,0,1,1,1
28,10,54.72,10.0388,21.4615,127.099,6.16871,2.45757,6.048,0,1,0,1,1,1
28,11,55.2475,2.04005,21.8416,127.099,6.16871,2.45757,6.048,0,1,0,1,1,1
29,0,75.5099,6.05596,15.5375,127.266,6.16931,2.68285,6.272,0,0,0,0,1,1
29,1,317.249,6.12488,16.1973,127.266,6.16931,2.68285,6.272,0,0,0,0,1,1
29,2,111.977,9.98713,23.3279,127.266,6.16931,2.68285,6.272,0,0,0,1,1,1
29,3,317.04,10.0918,18.5786,127.266,6.16931,2.68285,6.272,0,0,0,1,1,1
29,4,313.393,2.04392,19.9292,127.266,6.16931,2.68285,6.272,0,0,0,1,1,1
29,5,68.5364,2.10931,19.538,127.266,6.16931,2.68285,6.272,0,0,0,1,1,1
29,6,104.405,5.98485,23.6453,127.266,6.16931,2.68285,6.272,0,0,0,1,1,1
29,7,90.6761,1.98878,22.351,127.266,6.16931,2.68285,6.272,0,1,0,1,1,1
29,8,298.329,6.02745,16.5021,127.266,6.16931,2.68285,6.272,0,1,0,1,1,1
29,9,270.305,9.96471,19.2222,127.266,6.16931,2.68285,6.272,0,1,0,1,1,1
29,10,55.9049,10.0506,21.3569,127.266,6.16931,2.68285,6.272,0,1,0,1,1,1
29,11,55.9482,2.05166,21.2194,127.266,6.16931,2.68285,6.272,0,1,0,1,1,1
30,0,76.5569,6.04992,15.673,127.44,6.16997,2.90813,6.496,0,0,0,0,1,1
30,1,319.121,6.02805,16.1672,127.44,6.16997,2.90813,6.496,0,0,0,0,1,1
30,2,113.293,9.99019,23.2738,127.44,6.16997,2.90813,6.496,0,0,0,1,1,1
30,3,318.113,10.1261,18.5361,127.44,6.16997,2.90813,6.496,0,0,0,1,1,1
30,4,314.532,2.04242,19.8711,127.44,6.16997,2.90813,6.496,0,0,0,1,1,1
30,5,69.6884,2.10707,19.5173,127.44,6.16997,2.90813,6.496,0,0,0,1,1,1
30,6,105.734,5.98538,23.5779,127.44,6.16997,2.90813,6.496,0,0,0,1,1,1
30,7,91.934,1.98766,22.2661,127.44,6.16997,2.90813,6.496,0,1,0,1,1,1
30,8,299.259,6.03003,16.4407,127.44,6.16997,2.90813,6.496,0,1,0,1,1,1
30,9,271.387,9.96131,19.1502,127.44,6.16997,2.90813,6.496,0,1,0,1,1,1
30,10,57.1003,10.0614,21.2693,127.44,6.16997,2.90813,6.496,0,1,0,1,1,1
30,11,56.6111,2.06218,20.5967,127.44,6.16997,2.90813,6.496,0,1,0,1,1,1
31,0,77.6365,6.04375,15.8038,127.62,6.17069,3.14706,6.72,0,0,0,0,1,1
31,1,320.058,5.93067,16.1382,127.62,6.17069,3.14706,6.72,0,0,0,0,1,1
31,2,114.638,9.99417,23.2215,127.62,6.17069,3.14706,6.72,0,0,0,1,1,1
31,3,319.184,10.1695,18.4951,127.62,6.17069,3.14706,6.72,0,0,0,1,1,1
31,4,315.67,2.04021,19.815,127.62,6.17069,3.14706,6.72,0,0,0,1,1,1
31,5,70.8401,2.10373,19.4976,127.62,6.17069,3.14706,6.72,0,0,0,1,1,1
31,6,107.105,5.98602,23.5127,127.62,6.17069,3.14706,6.72,0,0,0,1,1,1
31,7,93.1897,1.98681,22.1842,127.62,6.17069,3.14706,6.72,0,1,0,1,1,1
31,8,300.187,6.03225,16.3813,127.62,6.17069,3.14706,6.72,0,1,0,1,1,1
31,9,272.468,9.95821,19.0807,127.62,6.17069,3.14706,6.72,0,1,0,1,1,1
31,10,58.293,10.0712,21.1841,127.62,6.17069,3.14706,6.72,0,1,0,1,1,1
31,11,57.2471,2.07127,19.9847,127.62,6.17069,3.14706,6.72,0,1,0,1,1,1
32,0,78.7222,6.03791,15.9302,127.806,6.17147,3.35186,6.944,0,0,0,0,1,1
32,1,320.994,5.84161,16.1102,127.806,6.17147,3.35186,6.944,0,0,0,0,1,1
32,2,115.982,9.99778,23.171,127.806,6.17147,3.35186,6.944,0,0,0,1,1,1
32,3,321.8,10.0499,18.4555,127.806,6.17147,3.35186,6.944,0,0,0,1,1,1
32,4,316.806,2.0374,19.7607,127.806,6.17147,3.35186,6.944,0,0,0,1,1,1
32,5,71.9915,2.09906,19.4787,127.806,6.17147,3.35186,6.944,0,0,0,1,1,1
32,6,108.478,5.98679,23.4498,127.806,6.17147,3.35186,6.944,0,0,0,1,1,1
32,7,94.4431,1.98597,22.105,127.806,6.17147,3.35186,6.944,0,1,0,1,1,1
32,8,301.113,6.03406,16.324,127.806,6.17147,3.35186,6.944,0,1,0,1,1,1
32,9,273.547,9.9557,19.0135,127.806,6.17147,3.35186,6.944,0,1,0,1,1,1
32,10,59.483,10.0799,21.1015,127.806,6.17147,3.35186,6.944,0,1,0,1,1,1
32,11,57.8595,2.07928,19.3862,127.806,6.17147,3.35186,6.944,0,1,0,1,1,1
33,0,79.8461,6.03217,16.0523,127.998,6.1723,3.56348,7.168,0,0,0,0,1,1
33,1,321.931,5.76076,16.0831,127.998,6.1723,3.56348,7.168,0,0,0,0,1,1
33,2,117.325,10.0012,23.1222,127.998,6.1723,3.56348,7.168,0,0,0,1,1,1
33,3,322.865,9.94403,18.4174,127.998,6.1723,3.56348,7.168,0,0,0,1,1,1
33,4,317.938,2.03771,19.706,127.998,6.1723,3.56348,7.168,0,0,0,1,1,1
33,5,73.1423,2.09316,19.4605,127.998,6.1723,3.56348,7.168,0,0,0,1,1,1
33,6,109.899,5.98764,23.389,127.998,6.1723,3.56348,7.168,0,0,0,1,1,1
33,7,95.6945,1.98551,22.0286,127.998,6.1723,3.56348,7.168,0,1,0,1,1,1
33,8,302.039,6.03538,16.2686,127.998,6.1723,3.56348,7.168,0,1,0,1,1,1
33,9,274.624,9.95361,18.9485,127.998,6.1723,3.56348,7.168,0,1,0,1,1,1
33,10,60.6708,10.0875,21.0217,127.998,6.1723,3.56348,7.168,0,1,0,1,1,1
33,11,58.448,2.08622,18.7998,127.998,6.1723,3.56348,7.168,0,1,0,1,1,1
34,0,80.8294,6.0275,16.1703,128.196,6.17318,3.80241,7.392,0,0,0,0,1,1
34,1,322.867,5.68798,16.0569,128.196,6.17318,3.80241,7.392,0,0,0,0,1,1
34,2,118.666,10.0042,23.0751,128.196,6.17318,3.80241,7.392,0,0,0,1,1,1
34,3,323.93,9.84803,18.3806,128.196,6.17318,3.80241,7.392,0,0,0,1,1,1
34,4,319.068,2.04428,19.6535,128.196,6.17318,3.80241,7.392,0,0,0,1,1,1
34,5,74.2927,2.08616,19.4428,128.196,6.17318,3.80241,7.392,0,0,0,1,1,1
34,6,111.109,5.98811,23.3302,128.196,6.17318,3.80241,7.392,0,0,0,1,1,1
34,7,96.9438,1.98507,21.9547,128.196,6.17318,3.80241,7.392,0,1,0,1,1,1
34,8,302.962,6.03647,16.2151,128.196,6.17318,3.80241,7.392,0,1,0,1,1,1
34,9,275.7,9.95197,18.8858,128.196,6.17318,3.80241,7.392,0,1,0,1,1,1
34,10,61.8564,10.094,20.9445,128.196,6.17318,3.80241,7.392,0,1,0,1,1,1
34,11,59.0112,2.09184,18.2235,128.196,6.17318,3.80241,7.392,0,1,0,1,1,1
35,0,81.9551,6.02234,16.2843,128.4,6.17411,4.01403,7.616,0,0,0,0,1,1
35,1,323.804,5.62317,16.0316,128.4,6.17411,4.01403,7.616,0,0,0,0,1,1
35,2,120.005,10.0069,23.0296,128.4,6.17411,4.01403,7.616,0,0,0,1,1,1
35,3,324.994,9.76188,18.3451,128.4,6.17411,4.01403,7.616,0,0,0,1,1,1
35,4,320.198,2.05905,19.6031,128.4,6.17411,4.01403,7.616,0,0,0,1,1,1
35,5,75.4425,2.07843,19.4258,128.4,6.17411,4.01403,7.616,0,0,0,1,1,1
35,6,112.5,5.98909,23.2734,128.4,6.17411,4.01403,7.616,0,0,0,1,1,1
35,7,98.1911,1.98489,21.8833,128.4,6.17411,4.01403,7.616,0,1,0,1,1,1
35,8,303.884,6.03713,16.1634,128.4,6.17411,4.01403,7.616,0,1,0,1,1,1
35,9,276.773,9.95078,18.8253,128.4,6.17411,4.01403,7.616,0,1,0,1,1,1
35,10,63.04,10.0994,20.8699,128.4,6.17411,4.01403,7.616,0,1,0,1,1,1
35,11,59.5479,2.09626,17.6556,128.4,6.17411,4.01403,7.616,0,1,0,1,1,1
36,0,83.1172,6.01754,16.3946,128.609,6.1751,4.23931,7.84,0,0,0,0,1,1
36,1,324.74,5.56624,16.0071,128.609,6.1751,4.23931,7.84,0,0,0,0,1,1
36,2,121.344,10.0093,22.9856,128.609,6.1751,4.23931,7.84,0,0,0,1,1,1
36,3,326.059,9.6856,18.3109,128.609,6.1751,4.23931,7.84,0,0,0,1,1,1
36,4,321.638,1.99883,19.5547,128.609,6.1751,4.23931,7.84,0,0,0,1,1,1
36,5,76.592,2.07034,19.4094,128.609,6.1751,4.23931,7.84,0,0,0,1,1,1
36,6,113.955,5.99401,23.2185,128.609,6.1751,4.23931,7.84,0,0,0,1,1,1
36,7,99.4365,1.98485,21.8144,128.609,6.1751,4.23931,7.84,0,1,0,1,1,1
36,8,304.805,6.03733,16.1135,128.609,6.1751,4.23931,7.84,0,1,0,1,1,1
36,9,277.846,9.95006,18.7667,128.609,6.1751,4.23931,7.84,0,1,0,1,1,1
36,10,64.2216,10.1037,20.7978,128.609,6.1751,4.23931,7.84,0,1,0,1,1,1
36,11,60.0577,2.09997,17.0948,128.609,6.1751,4.23931,7.84,0,1,0,1,1,1
37,0,84.2696,6.01299,16.5012,128.825,6.17614,4.47824,8.064,0,0,0,0,1,1
37,1,325.676,5.51665,15.9835,128.825,6.17614,4.47824,8.064,0,0,0,0,1,1
37,2,122.682,10.0113,22.9432,128.825,6.17614,4.47824,8.064,0,0,0,1,1,1
37,3,327.123,9.61903,18.2778,128.825,6.17614,4.47824,8.064,0,0,0,1,1,1
37,4,322.757,1.85514,19.5081,128.825,6.17614,4.47824,8.064,0,0,0,1,1,1
37,5,77.741,2.06224,19.3935,128.825,6.17614,4.47824,8.064,0,0,0,1,1,1
37,6,115.387,5.99845,23.1654,128.825,6.17614,4.47824,8.064,0,0,0,1,1,1
37,7,100.68,1.98506,21.7478,128.825,6.17614,4.47824,8.064,0,1,0,1,1,1
37,8,305.725,6.03724,16.0652,128.825,6.17614,4.47824,8.064,0,1,0,1,1,1
37,9,278.916,9.94978,18.7102,128.825,6.17614,4.47824,8.064,0,1,0,1,1,1
37,10,65.4012,10.1065,20.7281,128.825,6.17614,4.47824,8.064,0,1,0,1,1,1
37,11,60.5401,2.1026,16.5404,128.825,6.17614,4.47824,8.064,0,1,0,1,1,1
38,0,85.2987,6.00947,16.6043,129.047,6.17722,4.69669,8.288,0,0,0,0,1,1
38,1,326.612,5.47447,15.9606,129.047,6.17722,4.69669,8.288,0,0,0,0,1,1
38,2,124.018,10.0131,22.9021,129.047,6.17722,4.69669,8.288,0,0,0,1,1,1
38,3,328.187,9.56179,18.2458,129.047,6.17722,4.69669,8.288,0,0,0,1,1,1
38,4,323.876,1.72306,19.4632,129.047,6.17722,4.69669,8.288,0,0,0,1,1,1
38,5,78.8952,2.05243,19.3782,129.047,6.17722,4.69669,8.288,0,0,0,1,1,1
38,6,116.294,6.00209,22.7526,129.047,6.17722,4.69669,8.288,0,0,0,1,1,1
38,7,101.922,1.98541,21.6834,129.047,6.17722,4.69669,8.288,0,1,0,1,1,1
38,8,306.643,6.03678,16.0186,129.047,6.17722,4.69669,8.288,0,1,0,1,1,1
38,9,279.985,9.94985,18.6555,129.047,6.17722,4.69669,8.288,0,1,0,1,1,1
38,10,66.5789,10.1082,20.6608,129.047,6.17722,4.69669,8.288,0,1,0,1,1,1
38,11,60.9952,2.10428,15.9922,129.047,6.17722,4.69669,8.288,0,1,0,1,1,1
39,0,86.3181,6.00609,16.704,129.275,6.17836,4.91514,8.512,0,0,0,0,1,1
39,1,327.547,5.43945,15.9384,129.275,6.17836,4.91514,8.512,0,0,0,0,1,1
39,2,125.353,10.0146,22.8625,129.275,6.17836,4.91514,8.512,0,0,0,1,1,1
39,3,329.25,9.51361,18.2149,129.275,6.17836,4.91514,8.512,0,0,0,1,1,1
39,4,324.995,1.60309,19.4199,129.275,6.17836,4.91514,8.512,0,0,0,1,1,1
39,5,80.0434,2.04129,19.3635,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,6,116.957,6.00526,22.1314,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,7,103.162,1.98589,21.6212,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,8,307.56,6.03592,15.9735,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,9,281.053,9.9504,18.6027,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,10,67.7547,10.1088,20.5957,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
39,11,61.4234,2.10525,15.45,129.275,6.17836,4.91514,8.512,0,1,0,1,1,1
40,0,87.3503,6.0029,16.8003,129.509,6.17956,5.13359,8.736,0,0,0,0,1,1
40,1,328.482,5.41133,15.917,129.509,6.17956,5.13359,8.736,0,0,0,0,1,1
40,2,126.688,10.0156,22.8242,129.509,6.17956,5.13359,8.736,0,0,0,1,1,1
40,3,330.313,9.4744,18.1851,129.509,6.17956,5.13359,8.736,0,0,0,1,1,1
40,4,326.114,1.49553,19.3781,129.509,6.17956,5.13359,8.736,0,0,0,1,1,1
40,5,81.1913,2.03052,19.3494,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,6,117.599,6.00818,21.5065,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,7,104.4,1.98663,21.5611,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,8,308.476,6.03479,15.93,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,9,282.119,9.95145,18.5517,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,10,68.9288,10.108,20.5328,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
40,11,61.8248,2.1055,14.9137,129.509,6.17956,5.13359,8.736,0,1,0,1,1,1
41,0,88.4256,5.99992,16.8935,129.748,6.1808,5.35205,8.96,0,0,0,0,1,1
41,1,329.416,5.39008,15.8963,129.748,6.1808,5.35205,8.96,0,0,0,0,1,1
41,2,128.021,10.0163,22.7872,129.748,6.1808,5.35205,8.96,0,0,0,1,1,1
41,3,331.376,9.44387,18.1562,129.748,6.1808,5.35205,8.96,0,0,0,1,1,1
41,4,327.233,1.4007,19.3378,129.748,6.1808,5.35205,8.96,0,0,0,1,1,1
41,5,82.3388,2.02012,19.3357,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,6,118.267,6.01074,20.89,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,7,105.637,1.9875,21.503,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,8,309.39,6.03313,15.8879,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,9,283.184,9.95284,18.5024,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,10,70.1011,10.106,20.472,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
41,11,62.1999,2.10505,14.3833,129.748,6.1808,5.35205,8.96,0,1,0,1,1,1
42,0,89.5889,5.99699,16.9836,129.994,6.18211,5.81625,9.184,0,0,0,0,1,1
42,1,330.35,5.37538,15.8762,129.994,6.18211,5.81625,9.184,0,0,0,0,1,1
42,2,129.353,10.0167,22.7514,129.994,6.18211,5.81625,9.184,0,0,0,1,1,1
42,3,332.437,9.4219,18.1283,129.994,6.18211,5.81625,9.184,0,0,0,1,1,1
42,4,328.352,1.31873,19.2988,129.994,6.18211,5.81625,9.184,0,0,0,1,1,1
42,5,83.4861,2.01033,19.3226,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,6,119.013,6.01315,20.2848,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,7,106.872,1.98863,21.4469,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,8,310.304,6.0312,15.8472,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,9,284.247,9.95462,18.4548,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,10,71.2718,10.1029,20.4132,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
42,11,62.5488,2.104,13.8588,129.994,6.18211,5.81625,9.184,0,1,0,1,1,1
43,0,90.7639,5.99451,17.0707,130.246,6.18348,6.0347,9.408,0,0,0,0,1,1
43,1,331.284,5.36719,15.8568,130.246,6.18348,6.0347,9.408,0,0,0,0,1,1
43,2,130.684,10.0169,22.7169,130.246,6.18348,6.0347,9.408,0,0,0,1,1,1
43,3,333.499,9.40825,18.1014,130.246,6.18348,6.0347,9.408,0,0,0,1,1,1
43,4,329.471,1.24948,19.2611,130.246,6.18348,6.0347,9.408,0,0,0,1,1,1
43,5,84.633,2.00115,19.31,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,6,119.738,6.01534,19.6901,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,7,108.106,1.98977,21.3926,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,8,311.215,6.02943,15.8073,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,9,285.309,9.95665,18.4087,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,10,72.4409,10.0988,20.3563,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
43,11,62.872,2.10249,13.3402,130.246,6.18348,6.0347,9.408,0,1,0,1,1,1
44,0,91.8382,5.99236,17.1549,130.504,6.1849,6.26681,9.632,0,0,0,0,1,1
44,1,332.217,5.36513,15.838,130.504,6.1849,6.26681,9.632,0,0,0,0,1,1
44,2,132.014,10.0169,22.6834,130.504,6.1849,6.26681,9.632,0,0,0,1,1,1
44,3,334.559,9.40289,18.0751,130.504,6.1849,6.26681,9.632,0,0,0,1,1,1
44,4,330.59,1.19306,19.2246,130.504,6.1849,6.26681,9.632,0,0,0,1,1,1
44,5,85.7797,1.99259,19.2979,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,6,120.316,6.01671,19.1045,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,7,109.338,1.99092,21.3403,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,8,312.125,6.03165,15.7676,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,9,286.37,9.95873,18.3642,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,10,73.6083,10.0941,20.3014,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
44,11,63.1698,2.10051,12.8273,130.504,6.1849,6.26681,9.632,0,1,0,1,1,1
45,0,93.0032,5.9905,17.2363,130.767,6.18636,6.48526,9.856,0,0,0,0,1,1
45,1,333.149,5.36958,15.8198,130.767,6.18636,6.48526,9.856,0,0,0,0,1,1
45,2,133.344,10.0165,22.6513,130.767,6.18636,6.48526,9.856,0,0,0,1,1,1
45,3,335.618,9.40683,18.0495,130.767,6.18636,6.48526,9.856,0,0,0,1,1,1
45,4,331.708,1.14931,19.1894,130.767,6.18636,6.48526,9.856,0,0,0,1,1,1
45,5,86.9261,1.98476,19.2862,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,6,120.963,6.01806,18.5267,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,7,110.563,1.99204,21.2897,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,8,313.034,6.03933,15.7298,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,9,287.43,9.96064,18.3213,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,10,74.7743,10.0889,20.2483,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
45,11,63.4423,2.09806,12.3201,130.767,6.18636,6.48526,9.856,0,1,0,1,1,1
46,0,94.1749,5.98886,17.315,131.037,6.18788,6.70371,10.08,0,0,0,0,1,1
46,1,334.081,5.38031,15.8021,131.037,6.18788,6.70371,10.08,0,0,0,0,1,1
46,2,134.672,10.0159,22.6201,131.037,6.18788,6.70371,10.08,0,0,0,1,1,1
46,3,336.677,9.4203,18.0249,131.037,6.18788,6.70371,10.08,0,0,0,1,1,1
46,4,332.825,1.11799,19.1553,131.037,6.18788,6.70371,10.08,0,0,0,1,1,1
46,5,88.0722,1.97767,19.275,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,6,121.583,6.01906,17.956,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,7,111.792,1.99678,21.2407,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,8,313.942,6.05308,15.6937,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,9,288.488,9.96229,18.2797,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,10,75.9389,10.0835,20.1969,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
46,11,63.69,2.09527,11.8186,131.037,6.18788,6.70371,10.08,0,1,0,1,1,1
47,0,95.1867,5.98762,17.3911,131.312,6.18946,6.92899,10.304,0,0,0,0,1,1
47,1,335.012,5.39804,15.7849,131.312,6.18946,6.92899,10.304,0,0,0,0,1,1
47,2,136,10.0146,22.5903,131.312,6.18946,6.92899,10.304,0,0,0,1,1,1
47,3,337.735,9.44319,18.0012,131.312,6.18946,6.92899,10.304,0,0,0,1,1,1
47,4,333.942,1.09906,19.1223,131.312,6.18946,6.92899,10.304,0,0,0,1,1,1
47,5,89.2181,1.97131,19.2642,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,6,122.008,6.01987,17.3917,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,7,113.02,2.00116,21.1935,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,8,314.849,6.07355,15.6589,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,9,289.546,9.96352,18.2396,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,10,77.102,10.0779,20.1473,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
47,11,63.913,2.09225,11.3226,131.312,6.18946,6.92899,10.304,0,1,0,1,1,1
48,0,96.3471,5.98649,17.4647,131.594,6.19108,7.14744,10.528,0,0,0,0,1,1
48,1,335.942,5.42289,15.7683,131.594,6.19108,7.14744,10.528,0,0,0,0,1,1
48,2,137.327,10.0127,22.5614,131.594,6.19108,7.14744,10.528,0,0,0,1,1,1
48,3,338.792,9.47538,17.9784,131.594,6.19108,7.14744,10.528,0,0,0,1,1,1
48,4,335.058,1.09241,19.0903,131.594,6.19108,7.14744,10.528,0,0,0,1,1,1
48,5,90.3638,1.96581,19.2538,131.594,6.19108,7.14744,10.528,0,1,0,1,1,1
48,6,122.555,6.02028,16.8338,131.594,6.19108,7.14744,10.528,0,1,0,1,1,1
48,7,114.247,2.0053,21.1477,131.594,6.19108,7.14744,10.528,0,1,0,1,1,1
